# Stage P tie points: ch2_ohr_ncp_20211023T0027462822_d_img_d18 (source) to NAC_DTM_VIKRAMSITE1_M1442997156_100CM.TIF (reference), Chandrayaan-3 landing site.
# src_line/src_sample: 0-based position in the full-resolution source .img.
# ref_x/ref_y: reference CRS (polar stereographic, lat_ts -69.3, lon_0 32.3, R 1737400 m); ref_col/ref_row: 0-based pixel centre in the reference GeoTIFF.
# isro_geo_dx/dy_m: reference position minus the position the ISRO geometry CSV assigns to the same source pixel.
# Residuals in fine source-frame px (1 px = 1.134 m on the ground). heldout_residual_px: stripes scheme, model never saw the node.
# Reference error: lola_rms 1.85 m. Residuals are relative to the reference, not ground-truth errors.
id,src_line,src_sample,ref_x,ref_y,lon,lat,ref_col,ref_row,isro_geo_dx_m,isro_geo_dy_m,ncc_peak,ncc_second,fit_residual_px,is_inlier,heldout_fold,heldout_residual_px
2341,64521.50,3585.50,1833.248,616048.428,32.47050135,-69.23655823,12877.748,22211.072,466.19,-3685.91,0.7518,0.2820,0.3951,1,4,0.5853
2342,64521.50,3969.50,1724.174,616057.297,32.46035458,-69.23627619,12768.674,22202.203,465.32,-3685.67,0.8319,0.6504,0.4677,1,4,0.5502
2343,64521.50,4353.50,1618.047,616066.001,32.45048236,-69.23599869,12662.547,22193.499,467.46,-3685.59,0.7439,0.5379,0.7532,1,4,0.8835
2344,64521.50,4737.50,1513.319,616073.224,32.44074080,-69.23576933,12557.819,22186.276,471.07,-3687.00,0.7071,0.6355,0.9240,1,4,0.9956
2345,64521.50,5505.50,1310.482,616086.568,32.42187408,-69.23534467,12354.982,22172.932,485.10,-3690.93,0.6811,0.4253,0.1816,1,4,0.1900
2346,64521.50,5889.50,1205.021,616094.249,32.41206491,-69.23509854,12249.521,22165.251,488.17,-3691.89,0.8326,0.6059,0.2590,1,4,0.2740
2347,64521.50,6273.50,1097.929,616102.349,32.40210419,-69.23483808,12142.429,22157.151,489.68,-3692.44,0.7746,0.2300,0.3382,1,4,0.2686
2348,64521.50,6657.50,989.870,616110.908,32.39205375,-69.23456191,12034.370,22148.592,490.28,-3692.53,0.8393,0.5250,0.4020,1,4,0.3244
2349,64521.50,7041.50,881.478,616119.634,32.38197257,-69.23427963,11925.978,22139.866,490.62,-3692.46,0.8279,0.4858,0.2443,1,4,0.1723
2350,64521.50,7425.50,772.994,616128.774,32.37188317,-69.23398308,11817.494,22130.726,490.93,-3691.99,0.8315,0.4817,0.2711,1,4,0.3395
2351,64521.50,7809.50,664.260,616137.218,32.36177081,-69.23370886,11708.760,22122.282,491.06,-3692.21,0.8633,0.6440,0.0864,1,4,0.0407
2352,64521.50,8193.50,556.568,616145.132,32.35175564,-69.23345143,11601.068,22114.368,492.30,-3692.97,0.8182,0.4424,0.4435,1,4,0.4020
2353,64521.50,8577.50,448.456,616154.293,32.34170164,-69.23315229,11492.956,22105.207,493.18,-3692.48,0.7961,0.5590,0.2597,1,4,0.2714
2354,64521.50,8961.50,339.547,616162.996,32.33157384,-69.23286765,11384.047,22096.504,493.34,-3692.46,0.8173,0.3436,0.2669,1,4,0.2847
2355,64521.50,9345.50,229.847,616171.838,32.32137276,-69.23257779,11274.347,22087.662,492.76,-3692.30,0.8403,0.4648,0.2336,1,4,0.2997
2356,64521.50,9729.50,119.242,616180.978,32.31108774,-69.23227747,11163.742,22078.522,491.35,-3691.85,0.7947,0.3255,0.5145,1,4,0.5738
2357,64521.50,10113.50,8.469,616189.951,32.30078744,-69.23198199,11052.969,22069.549,489.84,-3691.57,0.8175,0.4322,0.1996,1,4,0.2474
2358,64521.50,10497.50,-104.132,616199.476,32.29031753,-69.23166768,10940.368,22060.024,486.57,-3690.75,0.7706,0.3993,0.4099,1,4,0.4267
2359,64521.50,10881.50,-216.341,616209.732,32.27988437,-69.23132856,10828.159,22049.768,483.76,-3689.19,0.8528,0.5746,0.3072,1,4,0.2298
2360,64521.50,11265.50,-327.227,616217.786,32.26957449,-69.23106140,10717.273,22041.714,482.33,-3689.85,0.8183,0.4171,0.6291,1,4,0.7287
2361,64521.50,11649.50,-436.607,616226.584,32.25940502,-69.23076909,10607.893,22032.916,482.48,-3689.76,0.8408,0.4286,0.5296,1,4,0.6106
2362,64905.50,2817.50,2061.830,616131.364,32.49173467,-69.23379994,13106.330,22128.136,472.74,-3689.24,0.8378,0.4961,0.3743,1,4,0.4036
2363,64905.50,3201.50,1950.650,616141.606,32.48139275,-69.23347416,12995.150,22117.894,469.63,-3687.61,0.7714,0.3333,0.2175,1,4,0.3176
2364,64905.50,3585.50,1839.658,616152.079,32.47106865,-69.23314011,12884.158,22107.421,466.78,-3685.76,0.7777,0.3191,0.2175,1,4,0.2525
2365,64905.50,5505.50,1316.444,616190.236,32.42240797,-69.23192623,12360.944,22069.264,485.25,-3690.75,0.7711,0.6451,0.2714,1,4,0.3073
2366,64905.50,5889.50,1212.037,616197.677,32.41269843,-69.23168796,12256.537,22061.823,489.37,-3691.96,0.8475,0.6198,0.3070,1,4,0.3716
2367,64905.50,6273.50,1104.587,616205.901,32.40270607,-69.23142346,12149.087,22053.599,490.52,-3692.38,0.7885,0.4109,0.2601,1,4,0.2520
2368,64905.50,6657.50,996.563,616214.426,32.39266064,-69.23114848,12041.063,22045.074,491.16,-3692.51,0.7804,0.4492,0.3315,1,4,0.2967
2369,64905.50,7041.50,887.385,616223.177,32.38250808,-69.23086544,11931.885,22036.323,490.72,-3692.42,0.8203,0.4800,0.1810,1,4,0.1158
2370,64905.50,7425.50,778.756,616232.445,32.37240675,-69.23056473,11823.256,22027.055,490.88,-3691.81,0.8034,0.2203,0.3967,1,4,0.4638
2371,64905.50,7809.50,669.523,616240.515,32.36224981,-69.23030289,11714.023,22018.985,490.51,-3692.41,0.8054,0.4469,0.4376,1,4,0.3944
2372,64905.50,8193.50,561.999,616249.625,32.35225179,-69.23000605,11606.499,22009.875,491.92,-3691.97,0.7814,0.4528,0.3187,1,4,0.3806
2373,64905.50,8577.50,454.897,616258.311,32.34229342,-69.22972259,11499.397,22001.189,493.81,-3691.96,0.7776,0.6908,0.8500,1,4,0.9067
2374,64905.50,8961.50,345.550,616266.402,32.33212661,-69.22945818,11390.050,21993.098,493.53,-3692.55,0.8420,0.4502,0.4305,1,4,0.5096
2375,64905.50,9345.50,236.142,616274.901,32.32195436,-69.22917968,11280.642,21984.599,493.25,-3692.74,0.8348,0.4654,0.2380,1,4,0.3063
2376,64905.50,9729.50,125.264,616283.978,32.31164581,-69.22888147,11169.764,21975.522,491.57,-3692.35,0.7848,0.4533,0.2637,1,4,0.2972
2377,64905.50,10113.50,14.048,616293.638,32.30130598,-69.22856338,11058.548,21965.862,489.61,-3691.38,0.8358,0.4539,0.2140,1,4,0.1709
2378,64905.50,10497.50,-99.188,616303.030,32.29077879,-69.22825346,10945.312,21956.470,485.71,-3690.69,0.7771,0.5248,0.7445,1,4,0.7801
2379,64905.50,10881.50,-210.178,616312.465,32.28046067,-69.22794149,10834.322,21947.035,484.11,-3689.96,0.8141,0.3590,0.3642,1,4,0.4171
2380,64905.50,11265.50,-319.346,616321.054,32.27031225,-69.22765675,10725.154,21938.446,484.41,-3690.08,0.8991,0.6345,0.2483,1,4,0.3006
2381,65289.50,2817.50,2067.993,616235.278,32.49227532,-69.23037315,13112.493,22024.222,473.03,-3688.86,0.8424,0.4810,0.2777,1,4,0.1572
2382,65289.50,3201.50,1958.243,616244.967,32.48206827,-69.23006552,13002.743,22014.533,471.36,-3687.79,0.7308,0.2327,0.3770,1,4,0.2467
2383,65289.50,3585.50,1847.710,616254.593,32.47178884,-69.22975940,12892.210,22004.907,468.96,-3686.78,0.7680,0.3662,0.2599,1,4,0.0957
2384,65289.50,5505.50,1322.616,616293.209,32.42296129,-69.22853075,12367.116,21966.291,485.55,-3691.32,0.7892,0.5290,0.2015,1,4,0.1851
2385,65289.50,5889.50,1217.423,616301.065,32.41318028,-69.22827888,12261.923,21958.435,488.89,-3692.10,0.7504,0.3709,0.1893,1,4,0.1863
2386,65289.50,6273.50,1110.926,616309.008,32.40327822,-69.22802362,12155.426,21950.492,491.00,-3692.81,0.8910,0.7532,0.1648,1,4,0.0956
2387,65289.50,6657.50,1003.115,616317.963,32.39325416,-69.22773447,12047.615,21941.537,491.85,-3692.51,0.9161,0.6948,0.2996,1,4,0.3573
2388,65289.50,7041.50,894.414,616326.283,32.38314772,-69.22746566,11938.914,21933.217,491.88,-3692.84,0.8372,0.4268,0.1280,1,4,0.0985
2389,65289.50,7425.50,783.673,616335.568,32.37285172,-69.22716450,11828.173,21923.932,489.94,-3692.22,0.8472,0.5875,0.2917,1,4,0.2488
2390,65289.50,7809.50,675.419,616344.441,32.36278741,-69.22687620,11719.919,21915.059,490.55,-3692.02,0.7778,0.3849,0.1363,1,4,0.1755
2391,65289.50,8193.50,567.827,616352.568,32.35278481,-69.22661184,11612.327,21906.932,491.88,-3692.56,0.9090,0.6577,0.1602,1,4,0.1449
2392,65289.50,8577.50,460.250,616361.081,32.34278402,-69.22633410,11504.750,21898.419,493.30,-3692.72,0.7899,0.2137,0.2563,1,4,0.3296
2393,65289.50,8961.50,351.964,616369.361,32.33271746,-69.22606346,11396.464,21890.139,494.08,-3693.12,0.8639,0.5169,0.2493,1,4,0.3169
2394,65289.50,9345.50,242.207,616378.400,32.32251449,-69.22576718,11286.707,21881.100,493.45,-3692.77,0.8280,0.4830,0.2691,1,4,0.3492
2395,65289.50,9729.50,131.389,616387.701,32.31221314,-69.22546165,11175.889,21871.799,491.83,-3692.16,0.7729,0.4801,0.4539,1,4,0.5173
2396,65289.50,10113.50,19.415,616397.553,32.30180463,-69.22513728,11063.915,21861.947,489.12,-3691.00,0.8044,0.2935,0.3651,1,4,0.3698
2397,65289.50,10497.50,-92.520,616406.571,32.29140018,-69.22483972,10951.980,21852.929,486.51,-3690.68,0.7880,0.4124,0.1484,1,4,0.1821
2398,65289.50,10881.50,-203.326,616415.700,32.28110087,-69.22453788,10841.174,21843.800,485.10,-3690.26,0.7423,0.3325,0.1251,1,4,0.1814
2399,65289.50,11265.50,-312.752,616424.596,32.27093019,-69.22424307,10731.748,21834.904,485.14,-3690.07,0.8888,0.6578,0.1653,1,4,0.1001
2400,65673.50,2817.50,2075.691,616338.073,32.49295884,-69.22698312,13120.191,21921.427,474.67,-3689.72,0.7318,0.1733,0.5217,1,0,0.6150
2401,65673.50,3201.50,1966.435,616347.922,32.48279939,-69.22667020,13010.935,21911.578,473.49,-3688.48,0.7807,0.4144,0.5845,1,0,0.6988
2402,65673.50,3585.50,1856.705,616357.018,32.47259645,-69.22638152,12901.205,21902.482,471.90,-3688.01,0.7917,0.3578,0.1651,1,0,0.2386
2403,65673.50,3969.50,1747.865,616366.337,32.46247641,-69.22608478,12792.365,21893.163,471.27,-3687.31,0.7692,0.3737,0.2430,1,0,0.2826
2404,65673.50,4353.50,1639.949,616374.590,32.45244288,-69.22582245,12684.449,21884.910,471.62,-3687.68,0.8361,0.5706,0.8587,1,0,0.8361
2405,65673.50,4737.50,1535.117,616383.024,32.44269625,-69.22555329,12579.617,21876.476,475.13,-3687.88,0.6981,0.5277,1.2445,1,0,1.2186
2406,65673.50,5121.50,1432.318,616389.677,32.43313917,-69.22534208,12476.818,21869.823,480.73,-3689.86,0.5597,0.3413,0.1295,1,0,0.1279
2407,65673.50,5505.50,1328.430,616396.863,32.42348106,-69.22511284,12372.930,21862.637,485.31,-3691.31,0.7345,0.3699,0.3242,1,0,0.3348
2408,65673.50,5889.50,1223.521,616404.428,32.41372812,-69.22487058,12268.021,21855.072,488.94,-3692.39,0.8375,0.4119,0.0321,1,0,0.0051
2409,65673.50,6273.50,1116.639,616412.681,32.40379185,-69.22460519,12161.139,21846.819,490.65,-3692.79,0.8051,0.2426,0.0670,1,0,0.0872
2410,65673.50,6657.50,1007.805,616421.808,32.39367437,-69.22431044,12052.305,21837.692,490.49,-3692.32,0.8002,0.5002,0.2941,1,0,0.2536
2411,65673.50,7041.50,899.140,616430.627,32.38357286,-69.22402522,11943.640,21828.873,490.55,-3692.15,0.8089,0.4518,0.3305,1,0,0.2799
2412,65673.50,7425.50,790.213,616439.806,32.37344730,-69.22372750,11834.713,21819.694,490.42,-3691.64,0.8499,0.4687,0.5623,1,0,0.5167
2413,65673.50,7809.50,679.958,616448.451,32.36319861,-69.22344682,11724.458,21811.049,489.03,-3691.66,0.8721,0.6264,0.2445,1,0,0.2251
2414,65673.50,8961.50,357.188,616473.523,32.33319748,-69.22262916,11401.688,21785.977,493.25,-3692.61,0.8148,0.4253,0.3510,1,0,0.3343
2415,65673.50,9345.50,247.409,616482.370,32.32299414,-69.22233926,11291.909,21777.130,492.60,-3692.45,0.8277,0.3094,0.3840,1,0,0.3909
2416,65673.50,9729.50,137.110,616491.428,32.31274279,-69.22204174,11181.610,21768.072,491.50,-3692.09,0.8562,0.5181,0.5037,1,0,0.5392
2417,65673.50,10113.50,25.730,616500.723,32.30239131,-69.22173578,11070.230,21758.777,489.39,-3691.48,0.8348,0.4042,0.2656,1,0,0.3186
2418,65673.50,10497.50,-86.371,616509.929,32.29197301,-69.22143209,10958.129,21749.571,486.61,-3690.98,0.7805,0.3001,0.2135,1,0,0.1469
2419,65673.50,10881.50,-196.584,616519.299,32.28173065,-69.22112233,10847.916,21740.201,485.80,-3690.31,0.8521,0.4448,0.2574,1,0,0.3492
2420,65673.50,11265.50,-306.377,616527.820,32.27152745,-69.22083989,10738.123,21731.680,485.47,-3690.50,0.8346,0.4404,0.0948,1,0,0.2232
2421,66057.50,2817.50,2082.478,616441.170,32.49355736,-69.22358328,13126.978,21818.330,475.44,-3690.26,0.8282,0.4438,0.3904,1,0,0.4412
2422,66057.50,3201.50,1974.234,616450.277,32.48349397,-69.22329477,13018.734,21809.223,475.27,-3689.77,0.7701,0.3557,0.2046,1,0,0.2513
2423,66057.50,3585.50,1865.680,616459.559,32.47340192,-69.22299988,12910.180,21799.941,474.86,-3689.10,0.8371,0.4974,0.2193,1,0,0.2506
2424,66057.50,3969.50,1757.274,616468.748,32.46332394,-69.22270742,12801.774,21790.752,474.66,-3688.53,0.8740,0.6694,0.2295,1,0,0.2842
2425,66057.50,4353.50,1649.394,616476.843,32.45329541,-69.22245035,12693.894,21782.657,475.05,-3689.07,0.8366,0.5020,0.8254,1,0,0.8070
2426,66057.50,4737.50,1543.962,616484.826,32.44349472,-69.22219618,12588.462,21774.674,477.96,-3689.71,0.7558,0.5140,0.5935,1,0,0.5802
2427,66057.50,5121.50,1439.182,616492.408,32.43375494,-69.22195455,12483.682,21767.092,481.58,-3690.77,0.7886,0.5116,0.9405,1,0,0.9379
2428,66057.50,5505.50,1334.728,616500.051,32.42404570,-69.22171030,12379.228,21759.449,485.60,-3691.76,0.8869,0.6092,0.2939,1,0,0.3157
2429,66057.50,5889.50,1228.091,616508.925,32.41413356,-69.22142504,12272.591,21750.575,487.49,-3691.53,0.7281,0.3321,0.3576,1,0,0.3248
2430,66057.50,6273.50,1121.593,616517.136,32.40423472,-69.22116101,12166.093,21742.364,489.60,-3691.97,0.8308,0.5532,0.4857,1,0,0.4354
2431,66057.50,6657.50,1014.627,616524.759,32.39429274,-69.22091582,12059.127,21734.741,491.30,-3693.00,0.8737,0.5177,0.1089,1,0,0.1425
2432,66057.50,7041.50,905.325,616533.512,32.38413373,-69.22063285,11949.825,21725.988,490.73,-3692.90,0.7925,0.3322,0.3343,1,0,0.3847
2433,66057.50,7425.50,795.296,616543.496,32.37390732,-69.22030869,11839.796,21716.004,489.50,-3691.58,0.9090,0.8156,0.6338,1,0,0.5981
2434,66057.50,7809.50,686.910,616551.997,32.36383404,-69.22003269,11731.410,21707.503,489.97,-3691.75,0.8361,0.5251,0.2474,1,0,0.2006
2435,66057.50,8193.50,578.447,616560.135,32.35375400,-69.21976806,11622.947,21699.365,490.44,-3692.28,0.7541,0.3847,0.3204,1,0,0.3435
2436,66057.50,8577.50,471.672,616567.726,32.34383100,-69.21952079,11516.172,21691.774,492.66,-3693.37,0.8786,0.6260,0.4992,1,0,0.5288
2437,66057.50,8961.50,363.044,616576.491,32.33373606,-69.21923422,11407.544,21683.009,493.10,-3693.28,0.7847,0.1405,0.3213,1,0,0.3452
2438,66057.50,9345.50,252.912,616585.613,32.32350162,-69.21893530,11297.412,21673.887,492.10,-3692.84,0.8209,0.1958,0.2251,1,0,0.2309
2439,66057.50,9729.50,143.133,616594.863,32.31330031,-69.21863149,11187.633,21664.637,491.52,-3692.28,0.8024,0.2919,0.3498,1,0,0.3892
2440,66057.50,10113.50,31.613,616604.354,32.30293754,-69.21831912,11076.113,21655.146,489.26,-3691.49,0.8205,0.2880,0.2221,1,0,0.2752
2441,66057.50,10497.50,-79.655,616613.546,32.29259841,-69.21801590,10964.845,21645.954,487.32,-3690.99,0.8219,0.3077,0.1234,1,0,0.1060
2442,66057.50,10881.50,-190.176,616622.503,32.28232907,-69.21771980,10854.324,21636.997,486.20,-3690.74,0.8604,0.4667,0.3144,1,0,0.4024
2443,66057.50,11265.50,-300.592,616631.529,32.27206974,-69.21742077,10743.908,21627.971,485.25,-3690.42,0.8758,0.6697,0.4913,1,0,0.6293
2444,66057.50,11649.50,-411.256,616640.744,32.26178772,-69.21711486,10633.244,21618.756,484.12,-3689.92,0.8356,0.4592,0.3284,1,0,0.4783
2445,66441.50,2817.50,2089.268,616544.737,32.49415588,-69.22016797,13133.768,21714.763,476.38,-3690.28,0.8231,0.2796,0.2828,1,0,0.4286
2446,66441.50,3201.50,1981.698,616553.276,32.48415686,-69.21989815,13026.198,21706.224,476.88,-3690.36,0.8712,0.7158,0.0948,1,0,0.1496
2447,66441.50,3585.50,1874.200,616561.971,32.47416485,-69.21962256,12918.700,21697.529,477.53,-3690.28,0.8225,0.4658,0.6310,1,0,0.6091
2448,66441.50,3969.50,1765.693,616570.971,32.46407923,-69.21933638,12810.193,21688.529,477.23,-3689.90,0.8528,0.6936,0.3924,1,0,0.3729
2449,66441.50,4353.50,1658.523,616579.894,32.45411814,-69.21905203,12703.023,21679.606,478.33,-3689.60,0.8449,0.4750,0.5719,1,0,0.5783
2450,66441.50,4737.50,1550.920,616588.698,32.44411711,-69.21877100,12595.420,21670.802,479.06,-3689.43,0.7940,0.5625,0.4766,1,0,0.5023
2451,66441.50,5121.50,1444.870,616596.875,32.43426081,-69.21850989,12489.370,21662.625,481.42,-3689.89,0.8283,0.5563,0.3740,1,0,0.3813
2452,66441.50,5505.50,1341.302,616603.838,32.42463569,-69.21828805,12385.802,21655.662,486.32,-3691.56,0.8065,0.4926,0.1883,1,0,0.1656
2453,66441.50,6273.50,1127.418,616620.264,32.40475853,-69.21776061,12171.918,21639.236,489.57,-3692.43,0.7771,0.5652,0.5755,1,0,0.5897
2454,66441.50,6657.50,1020.392,616628.483,32.39481251,-69.21749580,12064.892,21631.017,491.21,-3692.87,0.8428,0.2967,0.0323,1,0,0.0762
2455,66441.50,7041.50,911.144,616637.146,32.38466028,-69.21721581,11955.644,21622.354,490.70,-3692.86,0.8895,0.6330,0.4000,1,0,0.4579
2456,66441.50,7425.50,800.724,616646.671,32.37439925,-69.21690685,11845.224,21612.829,489.08,-3692.00,0.7979,0.6412,0.2882,1,0,0.3228
2457,66441.50,7809.50,693.075,616654.831,32.36439628,-69.21664212,11737.575,21604.669,490.29,-3692.50,0.8540,0.4389,0.3509,1,0,0.3996
2458,66441.50,8193.50,584.801,616663.171,32.35433536,-69.21637084,11629.301,21596.329,490.95,-3692.83,0.8722,0.7401,0.7637,1,0,0.7959
2459,66441.50,8577.50,476.888,616672.051,32.34430828,-69.21608115,11521.388,21587.449,492.03,-3692.63,0.8669,0.6640,0.2899,1,0,0.2944
2460,66441.50,8961.50,368.949,616680.111,32.33427906,-69.21581786,11413.449,21579.389,493.16,-3693.25,0.8136,0.3150,0.2481,1,0,0.2708
2461,66441.50,9345.50,259.393,616689.446,32.32409983,-69.21551194,11303.893,21570.054,492.74,-3692.60,0.8364,0.3673,0.1935,1,0,0.1823
2462,66441.50,9729.50,148.761,616698.355,32.31382101,-69.21521943,11193.261,21561.145,491.30,-3692.38,0.7991,0.4372,0.0578,1,0,0.0381
2463,66441.50,10113.50,38.247,616707.313,32.30355338,-69.21492461,11082.747,21552.187,490.05,-3692.12,0.7606,0.3247,0.1511,1,0,0.1382
2464,66441.50,10497.50,-73.212,616716.618,32.29319830,-69.21461776,10971.288,21542.882,487.92,-3691.51,0.8238,0.3718,0.2183,1,0,0.2100
2465,66441.50,10881.50,-184.653,616725.990,32.28284520,-69.21430801,10859.847,21533.510,485.88,-3690.84,0.8205,0.3365,0.3020,1,0,0.2024
2466,66441.50,11265.50,-294.627,616735.235,32.27262860,-69.21400179,10749.873,21524.265,485.37,-3690.31,0.8557,0.6150,0.5505,1,0,0.5078
2467,66441.50,11649.50,-404.965,616744.007,32.26237861,-69.21371053,10639.535,21515.493,484.57,-3690.25,0.7982,0.4438,0.2050,1,0,0.3656
2468,66825.50,2817.50,2096.421,616647.846,32.49478805,-69.21676773,13140.921,21611.654,477.65,-3690.75,0.8457,0.4340,0.4441,1,0,0.5838
2469,66825.50,3201.50,1988.661,616656.633,32.48477297,-69.21648981,13033.161,21602.867,477.97,-3690.58,0.8517,0.3929,0.2453,1,0,0.3632
2470,66825.50,3585.50,1882.261,616664.878,32.47488477,-69.21622899,12926.761,21594.622,479.71,-3690.95,0.8562,0.4644,0.1107,1,0,0.1926
2471,66825.50,3969.50,1774.505,616673.529,32.46487064,-69.21595433,12819.005,21585.971,480.16,-3690.92,0.8303,0.3444,0.0418,1,0,0.0225
2472,66825.50,4353.50,1667.030,616681.931,32.45488297,-69.21568722,12711.530,21577.569,480.96,-3691.15,0.8871,0.6398,0.3374,1,0,0.3122
2473,66825.50,4737.50,1559.248,616691.222,32.44486689,-69.21539019,12603.748,21568.278,481.52,-3690.49,0.7414,0.3234,0.2097,1,0,0.2306
2474,66825.50,5121.50,1452.164,616699.494,32.43491615,-69.21512608,12496.664,21560.006,482.84,-3690.85,0.8027,0.6444,0.2854,1,0,0.2890
2475,66825.50,5505.50,1347.454,616707.120,32.42518634,-69.21488249,12391.954,21552.380,486.60,-3691.86,0.8456,0.4931,0.1030,1,0,0.0910
2476,66825.50,5889.50,1241.056,616715.260,32.41529989,-69.21462149,12285.556,21544.240,488.73,-3692.37,0.8533,0.5131,0.1548,1,0,0.1624
2477,66825.50,6273.50,1134.187,616723.696,32.40536979,-69.21435016,12178.687,21535.804,490.47,-3692.58,0.7688,0.3773,0.3913,1,0,0.3935
2478,66825.50,6657.50,1026.207,616731.995,32.39533680,-69.21408277,12070.707,21527.505,491.15,-3692.93,0.8701,0.3863,0.0944,1,0,0.0636
2479,66825.50,7041.50,916.888,616740.729,32.38517967,-69.21380051,11961.388,21518.771,490.57,-3692.86,0.8483,0.5080,0.2760,1,0,0.3311
2480,66825.50,7809.50,698.655,616759.104,32.36490372,-69.21320414,11743.155,21500.396,490.00,-3691.81,0.7860,0.3173,0.3177,1,0,0.2842
2481,66825.50,8193.50,590.396,616766.967,32.35484598,-69.21294863,11634.896,21492.533,490.68,-3692.62,0.8239,0.4137,0.3727,1,0,0.4059
2482,66825.50,8577.50,483.297,616775.115,32.34489620,-69.21268308,11527.797,21484.385,492.57,-3693.15,0.7990,0.3956,0.1975,1,0,0.2290
2483,66825.50,8961.50,375.230,616784.002,32.33485673,-69.21239257,11419.730,21475.498,493.57,-3692.94,0.8250,0.4302,0.2628,1,0,0.2400
2484,66825.50,9345.50,265.529,616792.681,32.32466583,-69.21210831,11310.029,21466.819,493.00,-3692.95,0.8791,0.4145,0.0891,1,0,0.0900
2485,66825.50,9729.50,154.770,616801.550,32.31437683,-69.21181714,11199.270,21457.950,491.44,-3692.77,0.8495,0.4352,0.2735,1,0,0.2940
2486,66825.50,10113.50,44.618,616811.055,32.30414461,-69.21150439,11089.118,21448.445,490.56,-3691.96,0.7454,0.5018,0.2440,1,0,0.2637
2487,66825.50,10497.50,-66.453,616820.139,32.29382729,-69.21120481,10978.047,21439.361,488.82,-3691.57,0.8406,0.2585,0.1741,1,0,0.2489
2488,66825.50,10881.50,-177.250,616828.904,32.28353569,-69.21091514,10867.250,21430.596,487.42,-3691.51,0.7948,0.4198,0.2128,1,0,0.1356
2489,66825.50,11265.50,-287.495,616837.696,32.27329565,-69.21062390,10757.005,21421.804,486.64,-3691.43,0.8275,0.4321,0.2481,1,0,0.2042
2490,66825.50,11649.50,-398.205,616846.947,32.26301272,-69.21031687,10646.295,21412.553,485.46,-3690.89,0.8242,0.4203,0.1073,1,0,0.0903
2491,67209.50,2817.50,2103.753,616750.823,32.49543660,-69.21337190,13148.253,21508.677,479.02,-3691.36,0.8936,0.7218,0.3254,1,0,0.4631
2492,67209.50,3201.50,1995.333,616759.507,32.48536193,-69.21309749,13039.833,21499.993,478.68,-3691.29,0.8247,0.3521,0.3757,1,0,0.3931
2493,67209.50,3585.50,1888.648,616768.190,32.47544878,-69.21282230,12933.148,21491.310,480.14,-3691.22,0.7725,0.4722,0.1596,1,0,0.2128
2494,67209.50,3969.50,1782.953,616775.723,32.46562810,-69.21258430,12827.453,21483.777,482.65,-3692.31,0.8197,0.5165,0.4403,1,0,0.3813
2495,67209.50,4353.50,1675.536,616785.390,32.45564721,-69.21227553,12720.036,21474.110,483.51,-3691.27,0.8263,0.4561,0.4962,1,0,0.5384
2496,67209.50,4737.50,1567.987,616793.774,32.44565455,-69.21200844,12612.487,21465.726,484.30,-3691.52,0.8171,0.5018,0.3375,1,0,0.3525
2497,67209.50,5121.50,1460.606,616801.965,32.43567789,-69.21174711,12505.106,21457.535,485.32,-3691.96,0.8235,0.5051,0.3922,1,0,0.3619
2498,67209.50,5505.50,1353.547,616809.836,32.42573144,-69.21149565,12398.047,21449.664,486.73,-3692.73,0.8473,0.4671,0.5534,1,0,0.5612
2499,67209.50,5889.50,1246.018,616818.954,32.41574136,-69.21120250,12290.518,21440.546,487.74,-3692.26,0.8351,0.5620,0.0791,1,0,0.1066
2500,67209.50,6273.50,1139.640,616826.693,32.40585875,-69.21095416,12184.140,21432.807,489.96,-3693.17,0.8370,0.4796,0.3138,1,0,0.3399
2501,67209.50,6657.50,1031.351,616835.370,32.39579865,-69.21067438,12075.851,21424.130,490.34,-3693.14,0.7833,0.4038,0.3637,1,0,0.4004
2502,67209.50,7041.50,922.664,616844.852,32.38570183,-69.21036745,11967.164,21414.648,490.39,-3692.32,0.8014,0.3337,0.2721,1,0,0.2329
2503,67209.50,7425.50,812.137,616853.406,32.37543449,-69.21009054,11856.637,21406.094,488.66,-3692.43,0.8251,0.4312,0.4927,1,0,0.5345
2504,67209.50,7809.50,703.639,616862.677,32.36535577,-69.20978928,11748.139,21396.823,489.03,-3691.82,0.8714,0.4668,0.1242,1,0,0.0903
2505,67209.50,8193.50,596.048,616870.779,32.35536175,-69.20952594,11640.548,21388.721,490.37,-3692.39,0.8750,0.6500,0.1035,1,0,0.1391
