# Stage O tie points: Chandrayaan-2 TMC-2 (source) to LROC NAC DTM orthophoto (reference), Pitiscus.
# tmc_scan/tmc_pixel: 0-based line/sample in ch2_tmc_ncn_20230130T1900132182_d_img_d32.img (via ISRO geometry CSV).
# nac_col/nac_row: 0-based pixel-centre index in NAC_DTM_PITISCUS_M1149280834_2M.TIF.
# map_x/map_y: metres, equirectangular Moon sphere R=1737400, std parallel -51, CM 180 (NAC CRS). lon/lat in degrees.
# Residuals in common-grid px (1 px = 4.72 m). heldout_residual_px: spatial-block 5-fold, model never saw the node.
# Reference error: lola_rms 0.92 m. These are relative residuals, not ground-truth errors.
id,tmc_scan,tmc_pixel,grid_src_x,grid_src_y,grid_ref_x,grid_ref_y,map_x,map_y,lon,lat,nac_col,nac_row,ncc_peak,ncc_second,fit_residual_px,is_inlier,spatial_fold,heldout_residual_px
555,244505.720,985.988,464,1616,548.0849,2415.8877,-2839093.039,-1550346.320,31.22476796,-51.12714454,1292.980,6504.660,0.7186,0.4554,0.4136,1,1,0.7517
556,244504.946,938.217,512,1616,597.7770,2415.7479,-2838858.493,-1550345.660,31.23705876,-51.12712278,1410.254,6504.330,0.7477,0.4569,0.7056,1,1,1.0260
557,244504.170,890.446,560,1616,647.3785,2415.5909,-2838624.373,-1550344.919,31.24932717,-51.12709834,1527.313,6503.960,0.6940,0.2870,1.0691,1,1,1.3681
558,244503.381,842.676,608,1616,697.9519,2415.6970,-2838385.667,-1550345.420,31.26183595,-51.12711485,1646.667,6504.210,0.6803,0.3533,0.4065,1,1,0.6798
559,244502.591,794.907,656,1616,748.0213,2415.6775,-2838149.339,-1550345.328,31.27422007,-51.12711182,1764.830,6504.164,0.7933,0.6375,0.2513,1,1,0.4896
560,244501.788,747.140,704,1616,798.0925,2415.2550,-2837913.003,-1550343.333,31.28660464,-51.12704605,1882.998,6503.167,0.6877,0.3949,0.2983,1,1,0.4591
561,244500.983,699.373,752,1616,847.5870,2415.2924,-2837679.389,-1550343.510,31.29884658,-51.12705188,1999.805,6503.255,0.8110,0.6182,0.4712,1,1,0.6623
562,244500.165,651.608,800,1616,898.0485,2415.1100,-2837441.211,-1550342.649,31.31132768,-51.12702348,2118.894,6502.825,0.7094,0.3775,0.2720,1,1,0.2847
563,244499.346,603.845,848,1616,947.4995,2414.9411,-2837207.802,-1550341.852,31.32355886,-51.12699719,2235.599,6502.426,0.6433,0.2650,0.3435,1,1,0.4630
564,244498.514,556.083,896,1616,997.4034,2414.9021,-2836972.256,-1550341.668,31.33590205,-51.12699111,2353.372,6502.334,0.6905,0.3708,0.2228,1,1,0.3115
565,244497.680,508.321,944,1616,1047.3134,2414.8119,-2836736.681,-1550341.242,31.34824676,-51.12697708,2471.160,6502.121,0.7078,0.3271,0.1657,1,1,0.2205
566,244496.834,460.562,992,1616,1097.1116,2414.8864,-2836501.633,-1550341.594,31.36056381,-51.12698867,2588.683,6502.297,0.6599,0.4070,0.0687,1,1,0.0748
567,244464.519,1225.750,224,1664,296.8003,2464.3458,-2840279.103,-1550575.042,31.16261542,-51.13468731,699.949,6619.021,0.6859,0.6011,1.3755,1,1,1.7704
568,244463.783,1177.985,272,1664,347.4765,2464.2598,-2840039.911,-1550574.636,31.17514964,-51.13467392,819.545,6618.818,0.5840,0.5135,0.7888,1,1,1.1783
569,244463.040,1130.215,320,1664,398.0059,2464.2232,-2839801.412,-1550574.463,31.18764753,-51.13466822,938.794,6618.732,0.6355,0.5004,0.3216,1,1,0.7020
570,244462.291,1082.453,368,1664,447.4306,2464.0226,-2839568.128,-1550573.516,31.19987219,-51.13463700,1055.436,6618.258,0.5982,0.2964,0.9486,1,1,1.3167
571,244461.531,1034.684,416,1664,497.8615,2464.0495,-2839330.094,-1550573.644,31.21234575,-51.13464119,1174.453,6618.322,0.6417,0.3997,0.5228,1,1,0.8753
572,244460.768,986.925,464,1664,547.6303,2464.0176,-2839095.185,-1550573.493,31.22465551,-51.13463623,1291.907,6618.247,0.5981,0.3331,0.7453,1,1,1.0758
573,244459.994,939.157,512,1664,597.7881,2463.8661,-2838858.440,-1550572.778,31.23706152,-51.13461264,1410.280,6617.889,0.7919,0.5788,0.5644,1,1,0.8803
574,244459.218,891.401,560,1664,647.0202,2463.7527,-2838626.065,-1550572.243,31.24923854,-51.13459500,1526.468,6617.621,0.8047,0.5305,1.2813,1,1,1.5727
575,244458.429,843.633,608,1664,697.6697,2463.8128,-2838386.999,-1550572.527,31.26176615,-51.13460435,1646.001,6617.763,0.6712,0.3504,0.5612,1,1,0.8180
576,244457.638,795.880,656,1664,747.0710,2463.4383,-2838153.825,-1550570.759,31.27398502,-51.13454605,1762.588,6616.879,0.7504,0.4388,1.0792,1,1,1.3247
577,244456.835,748.115,704,1664,798.1152,2463.5586,-2837912.896,-1550571.327,31.28661026,-51.13456478,1883.052,6617.163,0.6596,0.3825,0.1041,1,1,0.1161
578,244456.029,700.365,752,1664,847.4831,2463.0943,-2837679.880,-1550569.135,31.29882087,-51.13449251,1999.560,6616.068,0.6694,0.3766,0.5132,1,1,0.6951
579,244455.211,652.602,800,1664,897.2853,2463.0759,-2837444.813,-1550569.048,31.31113892,-51.13448965,2117.093,6616.024,0.5825,0.3577,0.4889,1,1,0.6458
580,244454.391,604.854,848,1664,947.4322,2462.9399,-2837208.120,-1550568.406,31.32354220,-51.13446848,2235.440,6615.703,0.5961,0.2831,0.2789,1,1,0.3830
581,244453.559,557.095,896,1664,997.1207,2462.9654,-2836973.590,-1550568.526,31.33583214,-51.13447244,2352.705,6615.763,0.5971,0.2172,0.2310,1,1,0.3209
582,244452.725,509.349,944,1664,1047.0889,2462.9321,-2836737.740,-1550568.370,31.34819123,-51.13446726,2470.630,6615.685,0.6220,0.2757,0.0338,1,1,0.0934
583,244451.878,461.594,992,1664,1096.9078,2462.8973,-2836502.595,-1550568.205,31.36051339,-51.13446185,2588.202,6615.603,0.6043,0.2644,0.0914,1,1,0.0881
584,244419.555,1226.664,224,1712,296.8731,2512.3047,-2840278.759,-1550801.408,31.16263342,-51.14215238,700.120,6732.204,0.6904,0.5692,1.2595,1,1,1.6528
585,244418.820,1178.902,272,1712,347.0615,2512.2204,-2840041.870,-1550801.010,31.17504697,-51.14213926,818.565,6732.005,0.5888,0.2829,1.1474,1,1,1.5335
586,244418.076,1131.146,320,1712,397.7431,2512.2934,-2839802.652,-1550801.355,31.18758254,-51.14215063,938.174,6732.178,0.6451,0.4446,0.5100,1,1,0.8806
587,244417.328,1083.386,368,1712,447.3291,2512.0777,-2839568.607,-1550800.337,31.19984710,-51.14211706,1055.197,6731.668,0.7343,0.4556,0.9603,1,1,1.3242
588,244416.569,1035.631,416,1712,497.4597,2511.9880,-2839331.990,-1550799.913,31.21224635,-51.14210309,1173.505,6731.457,0.7427,0.5282,0.8383,1,1,1.1881
589,244415.806,987.874,464,1712,547.0655,2512.0224,-2839097.851,-1550800.076,31.22451581,-51.14210844,1290.575,6731.538,0.7360,0.4436,1.2084,1,1,1.5342
590,244415.033,940.120,512,1712,597.0709,2511.9964,-2838861.825,-1550799.953,31.23688413,-51.14210440,1408.587,6731.477,0.7373,0.4051,1.1669,1,1,1.4692
591,244414.257,892.366,560,1712,647.4123,2511.8337,-2838624.214,-1550799.185,31.24933552,-51.14207907,1527.393,6731.093,0.7741,0.5907,0.7626,1,1,1.0480
592,244413.468,844.614,608,1712,697.4258,2511.7166,-2838388.150,-1550798.632,31.26170581,-51.14206084,1645.425,6730.816,0.7527,0.4255,0.6659,1,1,0.9290
593,244412.678,796.862,656,1712,747.4704,2511.7059,-2838151.940,-1550798.582,31.27408381,-51.14205918,1763.530,6730.791,0.7599,0.4778,0.5208,1,1,0.7474
594,244411.875,749.112,704,1712,796.6541,2511.4889,-2837919.793,-1550797.558,31.28624888,-51.14202540,1879.604,6730.279,0.7458,0.4604,1.2034,1,1,1.4106
595,244411.070,701.364,752,1712,847.2607,2511.2823,-2837680.929,-1550796.583,31.29876588,-51.14199325,1999.035,6729.791,0.5603,0.2446,0.4650,1,1,0.6508
596,244410.252,653.615,800,1712,897.0908,2511.1894,-2837445.731,-1550796.144,31.31109080,-51.14197878,2116.634,6729.572,0.5094,0.4015,0.4565,1,1,0.6090
597,244409.433,605.870,848,1712,947.2829,2510.9604,-2837208.825,-1550795.063,31.32350529,-51.14194314,2235.088,6729.032,0.5419,0.2566,0.2375,1,1,0.3343
598,244408.601,558.124,896,1712,996.7281,2511.2132,-2836975.444,-1550796.256,31.33573501,-51.14198249,2351.778,6729.628,0.6206,0.2447,0.4128,1,1,0.4611
599,244407.767,510.381,944,1712,1047.1731,2511.0068,-2836737.343,-1550795.282,31.34821206,-51.14195035,2470.829,6729.141,0.7747,0.5069,0.3021,1,1,0.2725
600,244406.921,462.638,992,1712,1096.5107,2511.0734,-2836504.470,-1550795.596,31.36041516,-51.14196072,2587.265,6729.298,0.7796,0.4852,0.2619,1,1,0.2080
601,244374.731,1227.476,224,1760,297.9913,2560.6481,-2840273.481,-1551029.589,31.16291001,-51.14967731,702.760,6846.295,0.6362,0.4420,0.2379,1,1,0.4862
602,244374.000,1179.725,272,1760,347.2119,2560.1327,-2840041.160,-1551027.156,31.17508418,-51.14959708,818.920,6845.078,0.6807,0.3475,0.9498,1,1,1.3344
603,244373.261,1131.969,320,1760,397.5065,2560.3147,-2839803.769,-1551028.015,31.18752401,-51.14962541,937.615,6845.508,0.5913,0.2514,0.6734,1,1,1.0377
604,244372.516,1084.217,368,1760,447.5390,2560.2011,-2839567.616,-1551027.479,31.19989900,-51.14960772,1055.692,6845.239,0.6181,0.3484,0.6581,1,1,1.0128
605,244371.761,1036.465,416,1760,497.3251,2559.9454,-2839332.626,-1551026.272,31.21221306,-51.14956793,1173.187,6844.636,0.5969,0.2783,0.8809,1,1,1.2284
606,244371.003,988.713,464,1760,547.4573,2559.9077,-2839096.002,-1551026.094,31.22461272,-51.14956206,1291.499,6844.547,0.6750,0.3156,0.7159,1,1,1.0458
607,244370.234,940.965,512,1760,597.2189,2559.8758,-2838861.127,-1551025.944,31.23692071,-51.14955710,1408.936,6844.472,0.7127,0.4080,0.8989,1,1,1.2056
608,244369.462,893.213,560,1760,647.4299,2559.7911,-2838624.131,-1551025.544,31.24933987,-51.14954391,1527.435,6844.272,0.7778,0.6111,0.6159,1,1,0.9015
609,244368.677,845.469,608,1760,697.5670,2559.8326,-2838387.484,-1551025.740,31.26174075,-51.14955037,1645.758,6844.370,0.7824,0.5408,0.3997,1,1,0.6402
610,244367.891,797.718,656,1760,747.1309,2559.6879,-2838153.542,-1551025.057,31.27399984,-51.14952785,1762.729,6844.029,0.7458,0.5483,0.7062,1,1,0.9321
611,244367.092,749.977,704,1760,797.5891,2559.4524,-2837915.380,-1551023.945,31.28648012,-51.14949119,1881.810,6843.473,0.7368,0.5163,0.1218,1,1,0.3342
612,244366.291,702.228,752,1760,846.8444,2559.4226,-2837682.894,-1551023.805,31.29866291,-51.14948656,1998.053,6843.402,0.6445,0.3425,0.6878,1,1,0.8588
613,244365.477,654.491,800,1760,897.1672,2559.1935,-2837445.371,-1551022.723,31.31110971,-51.14945088,2116.815,6842.862,0.5760,0.2795,0.2066,1,1,0.3585
614,244364.663,606.743,848,1760,947.2085,2559.0432,-2837209.176,-1551022.014,31.32348689,-51.14942749,2234.912,6842.507,0.6186,0.2416,0.1537,1,1,0.2040
615,244363.835,559.009,896,1760,996.9000,2559.0463,-2836974.632,-1551022.028,31.33577754,-51.14942797,2352.184,6842.514,0.6539,0.2859,0.0199,1,1,0.1060
616,244363.005,511.264,944,1760,1046.8718,2558.9908,-2836738.765,-1551021.766,31.34813753,-51.14941933,2470.118,6842.383,0.6525,0.3278,0.2196,1,1,0.1923
617,244362.163,463.532,992,1760,1096.8079,2558.9285,-2836503.067,-1551021.472,31.36048869,-51.14940963,2587.967,6842.236,0.7195,0.3989,0.4392,1,1,0.4496
618,244330.740,1275.952,176,1808,246.9743,2608.2528,-2840514.281,-1551254.283,31.15029149,-51.15708725,582.359,6958.642,0.7968,0.6427,0.9938,1,1,1.3878
619,244330.015,1228.208,224,1808,297.1129,2608.1635,-2840277.627,-1551253.862,31.16269272,-51.15707335,700.686,6958.431,0.6129,0.3712,0.9364,1,1,1.3249
620,244329.285,1180.458,272,1808,347.6073,2608.1865,-2840039.294,-1551253.970,31.17518197,-51.15707693,819.853,6958.485,0.7955,0.4677,0.4845,1,1,0.8649
621,244328.544,1132.716,320,1808,397.0500,2607.9843,-2839805.924,-1551253.016,31.18741110,-51.15704544,936.538,6958.008,0.6922,0.3849,1.0826,1,1,1.4541
622,244327.800,1084.967,368,1808,447.6632,2608.0346,-2839567.030,-1551253.253,31.19992973,-51.15705328,1055.985,6958.127,0.5952,0.2167,0.4633,1,1,0.8222
623,244327.044,1037.227,416,1808,497.7677,2607.9050,-2839330.536,-1551252.641,31.21232254,-51.15703310,1174.232,6957.821,0.7295,0.3942,0.3702,1,1,0.7087
624,244326.286,989.479,464,1808,547.6170,2607.9671,-2839095.248,-1551252.935,31.22465224,-51.15704278,1291.876,6957.967,0.7531,0.5310,0.4364,1,1,0.7614
625,244325.516,941.742,512,1808,597.7193,2607.8992,-2838858.765,-1551252.614,31.23704448,-51.15703220,1410.117,6957.807,0.6401,0.3383,0.2729,1,1,0.5777
626,244324.744,893.996,560,1808,647.8236,2607.7764,-2838622.273,-1551252.035,31.24943724,-51.15701310,1528.364,6957.517,0.6618,0.3764,0.0916,1,1,0.3792
627,244323.959,846.261,608,1808,697.7538,2607.6942,-2838386.602,-1551251.646,31.26178695,-51.15700029,1646.199,6957.323,0.5399,0.2853,0.0525,1,1,0.3167
628,244323.172,798.518,656,1808,748.2182,2607.6176,-2838148.410,-1551251.285,31.27426878,-51.15698838,1765.295,6957.143,0.6472,0.4623,0.5425,1,1,0.3232
629,244322.373,750.784,704,1808,796.8077,2607.1515,-2837919.068,-1551249.085,31.28628687,-51.15691582,1879.966,6956.042,0.7297,0.5606,0.7989,1,1,1.0087
630,244321.572,703.044,752,1808,846.7872,2607.0313,-2837683.165,-1551248.518,31.29864875,-51.15689712,1997.918,6955.759,0.6164,0.4706,0.6716,1,1,0.8503
631,244320.758,655.312,800,1808,897.0794,2607.0290,-2837445.785,-1551248.507,31.31108800,-51.15689675,2116.607,6955.753,0.7307,0.2883,0.2657,1,1,0.3842
632,244319.942,607.576,848,1808,947.1174,2607.0363,-2837209.606,-1551248.541,31.32346434,-51.15689789,2234.697,6955.771,0.6968,0.3457,0.2232,1,1,0.2130
633,244319.115,559.845,896,1808,996.8214,2606.9462,-2836975.003,-1551248.116,31.33575810,-51.15688387,2351.998,6955.558,0.6559,0.3787,0.1631,1,1,0.1776
634,244318.284,512.114,944,1808,1046.8266,2606.8268,-2836738.978,-1551247.553,31.34812635,-51.15686528,2470.011,6955.276,0.6472,0.4545,0.4068,1,1,0.4068
635,244317.442,464.383,992,1808,1095.7719,2606.4421,-2836507.957,-1551245.737,31.36023243,-51.15680541,2585.522,6954.368,0.7572,0.5995,0.5240,1,1,0.5453
636,244285.228,1228.972,224,1856,297.1462,2656.0527,-2840277.470,-1551479.899,31.16270096,-51.16452756,700.765,7071.449,0.6807,0.4094,0.8779,1,1,1.2583
637,244284.493,1181.239,272,1856,347.4578,2655.9085,-2840039.999,-1551479.218,31.17514500,-51.16450512,819.500,7071.109,0.6469,0.3342,0.6789,1,1,1.0332
638,244283.749,1133.501,320,1856,397.4368,2655.8846,-2839804.098,-1551479.105,31.18750677,-51.16450140,937.451,7071.053,0.6897,0.3338,0.6789,1,1,1.0339
639,244283.001,1085.769,368,1856,447.5105,2656.0446,-2839567.750,-1551479.860,31.19989197,-51.16452631,1055.625,7071.430,0.6663,0.4251,0.5108,1,1,0.8669
640,244282.242,1038.033,416,1856,497.6670,2655.8996,-2839331.012,-1551479.176,31.21229762,-51.16450374,1173.994,7071.088,0.5977,0.3481,0.3606,1,1,0.6961
641,244281.479,990.303,464,1856,547.8558,2655.8419,-2839094.121,-1551478.904,31.22471129,-51.16449476,1292.440,7070.952,0.6175,0.2576,0.1638,1,1,0.4522
642,244280.706,942.569,512,1856,597.7481,2655.7452,-2838858.629,-1551478.447,31.23705162,-51.16447970,1410.186,7070.724,0.7160,0.5178,0.1867,1,1,0.4683
643,244279.930,894.841,560,1856,648.0807,2655.5931,-2838621.059,-1551477.729,31.24950084,-51.16445602,1528.970,7070.365,0.7796,0.6683,0.3742,1,1,0.2873
644,244279.141,847.109,608,1856,697.0329,2655.2967,-2838390.005,-1551476.331,31.26160864,-51.16440990,1644.498,7069.665,0.8279,0.6811,0.7371,1,1,0.9910
645,244278.350,799.383,656,1856,747.0966,2655.1610,-2838153.704,-1551475.690,31.27399135,-51.16438877,1762.648,7069.345,0.7309,0.4441,0.6017,1,1,0.8176
646,244277.547,751.653,704,1856,797.0495,2655.0659,-2837917.926,-1551475.241,31.28634668,-51.16437397,1880.537,7069.121,0.7290,0.5749,0.5207,1,1,0.7023
647,244276.742,703.929,752,1856,847.1775,2654.9848,-2837681.322,-1551474.858,31.29874530,-51.16436134,1998.839,7068.929,0.6558,0.4702,0.3981,1,1,0.4923
648,244275.925,656.203,800,1856,896.8284,2654.9653,-2837446.970,-1551474.766,31.31102591,-51.16435831,2116.015,7068.883,0.6584,0.3253,0.3328,1,1,0.4552
649,244275.105,608.481,848,1856,946.9203,2654.9925,-2837210.536,-1551474.895,31.32341561,-51.16436255,2234.232,7068.947,0.7132,0.3418,0.2516,1,1,0.2475
650,244274.273,560.758,896,1856,996.7664,2654.9269,-2836975.263,-1551474.585,31.33574449,-51.16435233,2351.869,7068.793,0.5827,0.3649,0.3097,1,1,0.2892
651,244273.439,513.038,944,1856,1047.0532,2654.7892,-2836737.909,-1551473.935,31.34818238,-51.16433089,2470.545,7068.467,0.7346,0.6121,0.8597,1,1,0.8543
652,244272.593,465.319,992,1856,1096.2590,2654.5220,-2836505.658,-1551472.674,31.36035291,-51.16428931,2586.671,7067.837,0.6292,0.4816,0.4461,1,1,0.4989
653,244241.020,1277.567,176,1904,246.9434,2704.1448,-2840514.427,-1551706.893,31.15028386,-51.17201337,582.287,7184.947,0.7526,0.6210,0.9405,1,1,1.3250
654,244240.292,1229.839,224,1904,297.3242,2704.0489,-2840276.630,-1551706.441,31.16274500,-51.17199845,701.185,7184.720,0.5812,0.2405,0.6541,1,1,1.0223
655,244239.557,1182.111,272,1904,347.0454,2704.1151,-2840041.946,-1551706.753,31.17504300,-51.17200876,818.527,7184.877,0.7014,0.3615,0.8878,1,1,1.2624
656,244238.814,1134.383,320,1904,397.6098,2704.0597,-2839803.282,-1551706.492,31.18754956,-51.17200013,937.859,7184.746,0.6752,0.3581,0.3552,1,1,0.7124
657,244238.066,1086.658,368,1904,447.3616,2703.8233,-2839568.453,-1551705.376,31.19985512,-51.17196333,1055.273,7184.188,0.6030,0.3208,0.6340,1,1,0.9760
658,244237.307,1038.931,416,1904,497.5009,2704.0147,-2839331.796,-1551706.279,31.21225655,-51.17199313,1173.602,7184.640,0.6335,0.3434,0.3689,1,1,0.7060
659,244236.545,991.209,464,1904,548.0338,2703.7796,-2839093.280,-1551705.170,31.22475532,-51.17195652,1292.860,7184.085,0.6358,0.1531,0.2999,1,1,0.2903
660,244235.771,943.482,512,1904,597.3799,2703.6698,-2838860.367,-1551704.651,31.23696055,-51.17193943,1409.317,7183.826,0.6015,0.2036,0.4046,1,1,0.7002
661,244234.996,895.764,560,1904,647.1925,2703.3023,-2838625.251,-1551702.917,31.24928115,-51.17188223,1526.874,7182.958,0.6963,0.4265,0.6452,1,1,0.8958
662,244234.207,848.038,608,1904,696.6438,2703.4002,-2838391.841,-1551703.379,31.26151239,-51.17189748,1643.579,7183.190,0.6703,0.3366,0.8952,1,1,1.1528
663,244233.417,800.323,656,1904,746.7506,2703.3723,-2838155.337,-1551703.247,31.27390577,-51.17189313,1761.831,7183.124,0.7662,0.6303,0.6281,1,1,0.8600
664,244232.614,752.599,704,1904,796.8092,2703.2253,-2837919.061,-1551702.553,31.28628724,-51.17187025,1879.970,7182.777,0.6868,0.5313,0.4403,1,1,0.6402
665,244231.810,704.886,752,1904,846.8250,2703.1580,-2837682.986,-1551702.236,31.29865812,-51.17185978,1998.007,7182.618,0.6213,0.2773,0.2594,1,1,0.4183
666,244230.992,657.164,800,1904,896.3087,2702.9177,-2837449.423,-1551701.101,31.31089737,-51.17182237,2114.789,7182.051,0.6822,0.4087,0.5626,1,1,0.7040
667,244230.173,609.454,848,1904,946.2719,2702.8932,-2837213.596,-1551700.986,31.32325524,-51.17181855,2232.702,7181.993,0.7468,0.5536,0.3499,1,1,0.4589
668,244229.342,561.735,896,1904,996.9043,2702.8584,-2836974.612,-1551700.822,31.33577861,-51.17181314,2352.194,7181.911,0.7441,0.4033,0.6730,1,1,0.6408
669,244228.507,514.028,944,1904,1045.7514,2702.8395,-2836744.053,-1551700.732,31.34786041,-51.17181019,2467.473,7181.866,0.7544,0.4863,0.2256,1,1,0.2583
670,244227.662,466.312,992,1904,1095.8517,2702.7165,-2836507.580,-1551700.152,31.36025217,-51.17179105,2585.710,7181.576,0.5624,0.4215,0.2036,1,1,0.2513
671,244196.091,1278.424,176,1952,246.7586,2752.1033,-2840515.299,-1551933.258,31.15023814,-51.17947839,581.850,7298.129,0.7656,0.5580,1.0629,1,1,1.4441
672,244195.364,1230.701,224,1952,297.4108,2752.0362,-2840276.221,-1551932.941,31.16276641,-51.17946795,701.389,7297.971,0.6985,0.3559,0.5238,1,1,0.8741
673,244194.632,1182.980,272,1952,347.0077,2752.0728,-2840042.124,-1551933.114,31.17503367,-51.17947364,818.438,7298.057,0.8523,0.5669,0.8471,1,1,1.2176
674,244193.890,1135.259,320,1952,397.3657,2751.9018,-2839804.434,-1551932.306,31.18748919,-51.17944702,937.283,7297.653,0.7357,0.3530,0.5568,1,1,0.9016
675,244193.144,1087.540,368,1952,447.2426,2751.9491,-2839569.015,-1551932.530,31.19982570,-51.17945438,1054.993,7297.765,0.6350,0.3497,0.5834,1,1,0.9313
676,244192.386,1039.820,416,1952,497.2628,2751.8278,-2839332.920,-1551931.957,31.21219765,-51.17943550,1173.040,7297.479,0.6645,0.2907,0.5329,1,1,0.8638
677,244191.626,992.104,464,1952,547.9657,2751.8097,-2839093.602,-1551931.872,31.22473848,-51.17943269,1292.699,7297.436,0.6429,0.3338,0.3293,1,1,0.2364
678,244190.854,944.386,512,1952,597.1780,2751.6626,-2838861.320,-1551931.178,31.23691061,-51.17940979,1408.840,7297.089,0.5977,0.2578,0.4536,1,1,0.7487
679,244190.081,896.671,560,1952,648.1080,2751.6070,-2838620.930,-1551930.915,31.24950760,-51.17940114,1529.035,7296.958,0.7240,0.5770,0.6640,1,1,0.4501
680,244189.294,848.955,608,1952,696.4959,2751.1824,-2838392.539,-1551928.911,31.26147583,-51.17933503,1643.230,7295.955,0.6635,0.3535,0.9657,1,1,1.2146
681,244188.506,801.242,656,1952,746.7773,2751.4027,-2838155.211,-1551929.951,31.27391237,-51.17936933,1761.894,7296.475,0.7593,0.5798,0.4237,1,1,0.6516
682,244187.704,753.529,704,1952,796.5535,2751.2500,-2837920.267,-1551929.230,31.28622400,-51.17934556,1879.366,7296.115,0.6973,0.4504,0.4800,1,1,0.6799
683,244186.901,705.818,752,1952,846.4307,2751.0453,-2837684.847,-1551928.264,31.29856057,-51.17931369,1997.076,7295.632,0.6638,0.3586,0.4655,1,1,0.6301
684,244186.086,658.108,800,1952,896.3767,2750.9087,-2837449.102,-1551927.619,31.31091419,-51.17929244,2114.949,7295.310,0.7707,0.6118,0.3777,1,1,0.4988
685,244185.268,610.399,848,1952,946.3037,2750.7871,-2837213.446,-1551927.045,31.32326310,-51.17927351,2232.777,7295.022,0.7367,0.6010,0.3441,1,1,0.4146
686,244184.439,562.692,896,1952,996.7769,2750.9173,-2836975.213,-1551927.660,31.33574709,-51.17929378,2351.893,7295.330,0.7840,0.5379,0.7616,1,2,1.1584
687,244183.606,514.984,944,1952,1045.7155,2750.8339,-2836744.223,-1551927.266,31.34785153,-51.17928080,2467.389,7295.133,0.7445,0.5966,0.0590,1,2,0.4091
688,244182.763,467.282,992,1952,1095.7527,2750.7506,-2836508.047,-1551926.873,31.36022768,-51.17926784,2585.476,7294.937,0.5886,0.5121,0.3476,1,2,0.7645
689,244150.514,1231.485,224,2000,297.5662,2800.2378,-2840275.488,-1552160.452,31.16280485,-51.18697079,701.756,7411.726,0.7749,0.5240,0.2042,1,2,0.1471
690,244149.782,1183.774,272,2000,346.9106,2800.1243,-2840042.582,-1552159.916,31.17500965,-51.18695312,818.209,7411.458,0.8189,0.5111,0.8351,1,2,0.7487
691,244149.040,1136.058,320,2000,397.5037,2800.1143,-2839803.782,-1552159.870,31.18752333,-51.18695157,937.609,7411.435,0.7875,0.4878,0.2325,1,2,0.1317
692,244148.294,1088.351,368,2000,447.2494,2799.9121,-2839568.983,-1552158.915,31.19982739,-51.18692009,1055.009,7410.957,0.6796,0.3538,0.4799,1,2,0.2716
693,244147.536,1040.636,416,2000,497.1924,2799.8255,-2839333.252,-1552158.506,31.21218024,-51.18690661,1172.874,7410.753,0.6624,0.3036,0.4777,1,2,0.2305
694,244146.777,992.931,464,2000,547.6929,2799.9310,-2839094.889,-1552159.004,31.22467101,-51.18692303,1292.055,7411.002,0.6648,0.3875,0.1577,1,2,0.4224
695,244146.005,945.217,512,2000,597.4967,2799.6107,-2838859.815,-1552157.493,31.23698944,-51.18687318,1409.592,7410.246,0.6703,0.3425,0.2554,1,2,0.3374
696,244145.231,897.515,560,2000,647.6436,2799.7240,-2838623.122,-1552158.027,31.24939273,-51.18689081,1527.939,7410.514,0.6585,0.4016,0.3404,1,2,0.6494
697,244144.444,849.802,608,2000,696.6625,2799.4820,-2838391.753,-1552156.885,31.26151704,-51.18685314,1643.624,7409.942,0.6402,0.3112,0.5248,1,2,0.1719
